learner_id,quiz_question,week_number,step_number,question_number,response,submitted_at,correct
48abb9b9-c7f9-4348-a059-128d86957ee1,4.10.3,4,10,3,2,2015-05-25 17:26:44 UTC,TRUE
b5cd6318-1d4a-4474-9ad9-fd66f899540d,2.11.2,2,11,2,1,2015-05-25 17:27:07 UTC,FALSE
a5d54e72-d5ea-4e76-bb4b-419de467f9d7,3.14.2,3,14,2,2,2015-05-25 17:27:18 UTC,TRUE
b5cd6318-1d4a-4474-9ad9-fd66f899540d,2.11.2,2,11,2,4,2015-05-25 17:27:25 UTC,FALSE
b5cd6318-1d4a-4474-9ad9-fd66f899540d,2.11.2,2,11,2,3,2015-05-25 17:27:32 UTC,TRUE
a5d54e72-d5ea-4e76-bb4b-419de467f9d7,3.14.3,3,14,3,3,2015-05-25 17:27:37 UTC,TRUE
48abb9b9-c7f9-4348-a059-128d86957ee1,4.10.4,4,10,4,4,2015-05-25 17:28:04 UTC,TRUE
f21b04d9-ed70-4174-a3de-db732f1b924c,4.10.5,4,10,5,4,2015-05-25 17:28:05 UTC,FALSE
b5cd6318-1d4a-4474-9ad9-fd66f899540d,2.11.3,2,11,3,3,2015-05-25 17:28:08 UTC,TRUE
a5d54e72-d5ea-4e76-bb4b-419de467f9d7,3.14.4,3,14,4,1,2015-05-25 17:28:29 UTC,TRUE
f21b04d9-ed70-4174-a3de-db732f1b924c,4.10.5,4,10,5,1,2015-05-25 17:28:36 UTC,TRUE
b5cd6318-1d4a-4474-9ad9-fd66f899540d,2.11.4,2,11,4,4,2015-05-25 17:28:41 UTC,TRUE
48abb9b9-c7f9-4348-a059-128d86957ee1,4.10.5,4,10,5,1,2015-05-25 17:28:54 UTC,TRUE
a5d54e72-d5ea-4e76-bb4b-419de467f9d7,3.14.5,3,14,5,2,2015-05-25 17:29:04 UTC,FALSE
b5cd6318-1d4a-4474-9ad9-fd66f899540d,2.11.5,2,11,5,4,2015-05-25 17:29:18 UTC,TRUE
a5d54e72-d5ea-4e76-bb4b-419de467f9d7,3.14.5,3,14,5,3,2015-05-25 17:29:19 UTC,TRUE
62e9c988-1a66-46eb-b464-e754792f0763,6.10.1,6,10,1,1,2015-05-25 17:39:39 UTC,TRUE
62e9c988-1a66-46eb-b464-e754792f0763,6.10.2,6,10,2,3,2015-05-25 17:40:41 UTC,TRUE
62e9c988-1a66-46eb-b464-e754792f0763,6.10.3,6,10,3,4,2015-05-25 17:41:06 UTC,TRUE
62e9c988-1a66-46eb-b464-e754792f0763,6.10.4,6,10,4,2,2015-05-25 17:41:41 UTC,TRUE
62e9c988-1a66-46eb-b464-e754792f0763,6.10.5,6,10,5,1,2015-05-25 17:42:06 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,8.11.1,8,11,1,3,2015-05-25 17:52:27 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,8.11.2,8,11,2,2,2015-05-25 17:52:51 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,8.11.3,8,11,3,3,2015-05-25 17:53:14 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,8.11.4,8,11,4,1,2015-05-25 17:53:40 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,8.11.5,8,11,5,3,2015-05-25 17:54:22 UTC,TRUE
f054404e-1126-4b16-8e0c-1e8182382134,3.14.1,3,14,1,2,2015-05-25 18:08:03 UTC,TRUE
f054404e-1126-4b16-8e0c-1e8182382134,3.14.2,3,14,2,2,2015-05-25 18:08:33 UTC,TRUE
f054404e-1126-4b16-8e0c-1e8182382134,3.14.3,3,14,3,3,2015-05-25 18:08:58 UTC,TRUE
f054404e-1126-4b16-8e0c-1e8182382134,3.14.4,3,14,4,1,2015-05-25 18:09:46 UTC,TRUE
f054404e-1126-4b16-8e0c-1e8182382134,3.14.5,3,14,5,3,2015-05-25 18:10:09 UTC,TRUE
1ca1307a-2bdd-49aa-8f19-9ba57e42a951,4.10.1,4,10,1,4,2015-05-25 18:22:06 UTC,TRUE
1ca1307a-2bdd-49aa-8f19-9ba57e42a951,4.10.2,4,10,2,4,2015-05-25 18:22:32 UTC,FALSE
1ca1307a-2bdd-49aa-8f19-9ba57e42a951,4.10.2,4,10,2,2,2015-05-25 18:22:44 UTC,TRUE
1ca1307a-2bdd-49aa-8f19-9ba57e42a951,4.10.3,4,10,3,2,2015-05-25 18:23:16 UTC,TRUE
1ca1307a-2bdd-49aa-8f19-9ba57e42a951,4.10.4,4,10,4,4,2015-05-25 18:23:46 UTC,TRUE
1ca1307a-2bdd-49aa-8f19-9ba57e42a951,4.10.5,4,10,5,1,2015-05-25 18:24:16 UTC,TRUE
1020604f-dd00-40ee-adff-b4a11fd5e7fd,4.10.1,4,10,1,4,2015-05-25 18:28:04 UTC,TRUE
1020604f-dd00-40ee-adff-b4a11fd5e7fd,4.10.2,4,10,2,2,2015-05-25 18:28:33 UTC,TRUE
1020604f-dd00-40ee-adff-b4a11fd5e7fd,4.10.3,4,10,3,2,2015-05-25 18:29:54 UTC,TRUE
1020604f-dd00-40ee-adff-b4a11fd5e7fd,4.10.4,4,10,4,4,2015-05-25 18:30:18 UTC,TRUE
1020604f-dd00-40ee-adff-b4a11fd5e7fd,4.10.5,4,10,5,1,2015-05-25 18:31:27 UTC,TRUE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.1,4,10,1,4,2015-05-25 18:37:51 UTC,TRUE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.2,4,10,2,2,2015-05-25 18:38:33 UTC,TRUE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.3,4,10,3,3,2015-05-25 18:40:25 UTC,FALSE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.3,4,10,3,2,2015-05-25 18:41:32 UTC,TRUE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.4,4,10,4,3,2015-05-25 18:43:10 UTC,FALSE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.4,4,10,4,4,2015-05-25 18:44:11 UTC,TRUE
60a7cad3-b100-4b1e-9fbe-8b460aecca41,4.10.5,4,10,5,1,2015-05-25 18:44:50 UTC,TRUE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.1,3,14,1,4,2015-05-25 18:51:12 UTC,FALSE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.1,3,14,1,1,2015-05-25 18:51:33 UTC,FALSE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.1,3,14,1,2,2015-05-25 18:51:47 UTC,TRUE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.2,3,14,2,2,2015-05-25 18:52:09 UTC,TRUE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.3,3,14,3,3,2015-05-25 18:52:59 UTC,TRUE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.4,3,14,4,1,2015-05-25 18:53:54 UTC,TRUE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.5,3,14,5,2,2015-05-25 18:54:33 UTC,FALSE
2b910624-319f-468c-b3fa-544c981cba8b,3.14.5,3,14,5,3,2015-05-25 18:54:44 UTC,TRUE
ec17f02b-363d-4bee-90e4-58ceebc753a9,4.10.1,4,10,1,4,2015-05-25 19:03:41 UTC,TRUE
ec17f02b-363d-4bee-90e4-58ceebc753a9,4.10.2,4,10,2,2,2015-05-25 19:04:33 UTC,TRUE
ec17f02b-363d-4bee-90e4-58ceebc753a9,4.10.3,4,10,3,2,2015-05-25 19:06:08 UTC,TRUE
ec17f02b-363d-4bee-90e4-58ceebc753a9,4.10.4,4,10,4,4,2015-05-25 19:06:52 UTC,TRUE
ec17f02b-363d-4bee-90e4-58ceebc753a9,4.10.5,4,10,5,1,2015-05-25 19:07:32 UTC,TRUE
2c3ee5cc-43b7-4059-bf5d-cbda1a9b517f,6.10.1,6,10,1,1,2015-05-25 19:07:52 UTC,TRUE
7b07cf8f-6abd-4d6c-bfb3-ea8d51e10e73,6.10.1,6,10,1,1,2015-05-25 19:08:58 UTC,TRUE
2c3ee5cc-43b7-4059-bf5d-cbda1a9b517f,6.10.2,6,10,2,3,2015-05-25 19:08:58 UTC,TRUE
2c3ee5cc-43b7-4059-bf5d-cbda1a9b517f,6.10.3,6,10,3,4,2015-05-25 19:09:24 UTC,TRUE
2c3ee5cc-43b7-4059-bf5d-cbda1a9b517f,6.10.4,6,10,4,2,2015-05-25 19:10:15 UTC,TRUE
7b07cf8f-6abd-4d6c-bfb3-ea8d51e10e73,6.10.2,6,10,2,3,2015-05-25 19:10:25 UTC,TRUE
7b07cf8f-6abd-4d6c-bfb3-ea8d51e10e73,6.10.3,6,10,3,4,2015-05-25 19:10:41 UTC,TRUE
7b07cf8f-6abd-4d6c-bfb3-ea8d51e10e73,6.10.4,6,10,4,2,2015-05-25 19:10:58 UTC,TRUE
2c3ee5cc-43b7-4059-bf5d-cbda1a9b517f,6.10.5,6,10,5,1,2015-05-25 19:11:18 UTC,TRUE
7b07cf8f-6abd-4d6c-bfb3-ea8d51e10e73,6.10.5,6,10,5,1,2015-05-25 19:11:19 UTC,TRUE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.1,2,11,1,1,2015-05-25 19:11:46 UTC,TRUE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.2,2,11,2,1,2015-05-25 19:12:02 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.2,2,11,2,4,2015-05-25 19:12:07 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.2,2,11,2,3,2015-05-25 19:12:12 UTC,TRUE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,2,2015-05-25 19:12:38 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,4,2015-05-25 19:12:44 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,2,2015-05-25 19:12:50 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,1,2015-05-25 19:12:57 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,2,2015-05-25 19:13:19 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,1,2015-05-25 19:13:25 UTC,FALSE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.3,2,11,3,3,2015-05-25 19:13:31 UTC,TRUE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.4,2,11,4,4,2015-05-25 19:14:01 UTC,TRUE
19c0eaab-1931-42ec-84d9-03903959a89c,2.11.5,2,11,5,4,2015-05-25 19:14:27 UTC,TRUE
8275a96c-fc6e-4b07-bc0c-e695e0de7b83,6.10.1,6,10,1,1,2015-05-25 19:15:12 UTC,TRUE
8275a96c-fc6e-4b07-bc0c-e695e0de7b83,6.10.2,6,10,2,3,2015-05-25 19:15:52 UTC,TRUE
8275a96c-fc6e-4b07-bc0c-e695e0de7b83,6.10.3,6,10,3,4,2015-05-25 19:16:23 UTC,TRUE
8275a96c-fc6e-4b07-bc0c-e695e0de7b83,6.10.4,6,10,4,2,2015-05-25 19:16:41 UTC,TRUE
8275a96c-fc6e-4b07-bc0c-e695e0de7b83,6.10.5,6,10,5,1,2015-05-25 19:17:10 UTC,TRUE
ed252605-0978-4419-add5-17b97c127fa2,3.14.1,3,14,1,1,2015-05-25 19:30:32 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.1,3,14,1,3,2015-05-25 19:30:39 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.1,3,14,1,2,2015-05-25 19:30:53 UTC,TRUE
ed252605-0978-4419-add5-17b97c127fa2,3.14.2,3,14,2,2,2015-05-25 19:31:23 UTC,TRUE
ed252605-0978-4419-add5-17b97c127fa2,3.14.3,3,14,3,2,2015-05-25 19:31:45 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.3,3,14,3,3,2015-05-25 19:31:54 UTC,TRUE
ed252605-0978-4419-add5-17b97c127fa2,3.14.4,3,14,4,3,2015-05-25 19:32:26 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.4,3,14,4,2,2015-05-25 19:32:50 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.4,3,14,4,4,2015-05-25 19:33:04 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.4,3,14,4,1,2015-05-25 19:33:25 UTC,TRUE
ed252605-0978-4419-add5-17b97c127fa2,3.14.5,3,14,5,1,2015-05-25 19:34:01 UTC,FALSE
ed252605-0978-4419-add5-17b97c127fa2,3.14.5,3,14,5,3,2015-05-25 19:34:10 UTC,TRUE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.1,3,14,1,2,2015-05-25 19:40:45 UTC,TRUE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.2,3,14,2,2,2015-05-25 19:41:08 UTC,TRUE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.3,3,14,3,3,2015-05-25 19:41:23 UTC,TRUE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.4,3,14,4,2,2015-05-25 19:42:09 UTC,FALSE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.4,3,14,4,1,2015-05-25 19:42:15 UTC,TRUE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.5,3,14,5,1,2015-05-25 19:42:36 UTC,FALSE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.1,6,10,1,1,2015-05-25 19:42:40 UTC,TRUE
fc8ec09d-7d77-464c-b20b-738d7f0b9b00,3.14.5,3,14,5,3,2015-05-25 19:42:42 UTC,TRUE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.2,6,10,2,4,2015-05-25 19:43:21 UTC,FALSE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.2,6,10,2,3,2015-05-25 19:43:32 UTC,TRUE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.3,6,10,3,1,2015-05-25 19:43:55 UTC,FALSE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.3,6,10,3,2,2015-05-25 19:44:05 UTC,FALSE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.3,6,10,3,4,2015-05-25 19:44:18 UTC,TRUE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.4,6,10,4,2,2015-05-25 19:44:36 UTC,TRUE
5058e5c4-7a48-4495-af51-2d67edc632af,6.10.5,6,10,5,1,2015-05-25 19:45:00 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,9.10.1,9,10,1,2,2015-05-25 20:02:07 UTC,TRUE
a4453fa5-5b15-4b8d-acfc-abac026a25c3,6.10.1,6,10,1,1,2015-05-25 20:02:19 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,9.10.2,9,10,2,1,2015-05-25 20:02:22 UTC,FALSE
a4453fa5-5b15-4b8d-acfc-abac026a25c3,6.10.2,6,10,2,3,2015-05-25 20:02:39 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,9.10.3,9,10,3,4,2015-05-25 20:02:49 UTC,TRUE
a4453fa5-5b15-4b8d-acfc-abac026a25c3,6.10.3,6,10,3,4,2015-05-25 20:02:56 UTC,TRUE
a4453fa5-5b15-4b8d-acfc-abac026a25c3,6.10.4,6,10,4,2,2015-05-25 20:03:10 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,9.10.4,9,10,4,1,2015-05-25 20:03:26 UTC,TRUE
a4453fa5-5b15-4b8d-acfc-abac026a25c3,6.10.5,6,10,5,1,2015-05-25 20:03:38 UTC,TRUE
a8f8b513-7c01-4c2b-b879-709a153d8e88,9.10.5,9,10,5,2,2015-05-25 20:04:06 UTC,TRUE
7f90a306-8fe8-473a-82d9-6f93f169365a,6.10.1,6,10,1,1,2015-05-25 20:20:27 UTC,TRUE
7f90a306-8fe8-473a-82d9-6f93f169365a,6.10.2,6,10,2,3,2015-05-25 20:21:30 UTC,TRUE
7f90a306-8fe8-473a-82d9-6f93f169365a,6.10.3,6,10,3,4,2015-05-25 20:23:40 UTC,TRUE
7f90a306-8fe8-473a-82d9-6f93f169365a,6.10.4,6,10,4,2,2015-05-25 20:24:04 UTC,TRUE
7f90a306-8fe8-473a-82d9-6f93f169365a,6.10.5,6,10,5,1,2015-05-25 20:25:25 UTC,TRUE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.1,3,14,1,4,2015-05-25 20:37:15 UTC,FALSE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.1,3,14,1,1,2015-05-25 20:37:25 UTC,FALSE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.1,3,14,1,2,2015-05-25 20:37:31 UTC,TRUE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.2,3,14,2,2,2015-05-25 20:38:13 UTC,TRUE
c6760455-accf-4d02-aa16-fceb7461d66b,6.10.1,6,10,1,1,2015-05-25 20:39:03 UTC,TRUE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.3,3,14,3,3,2015-05-25 20:39:16 UTC,TRUE
c6760455-accf-4d02-aa16-fceb7461d66b,6.10.2,6,10,2,3,2015-05-25 20:40:04 UTC,TRUE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.4,3,14,4,1,2015-05-25 20:40:06 UTC,TRUE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.5,3,14,5,2,2015-05-25 20:40:57 UTC,FALSE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.5,3,14,5,1,2015-05-25 20:41:11 UTC,FALSE
09cbe083-1af7-405f-a030-6f7192f7c5d0,3.14.5,3,14,5,3,2015-05-25 20:41:23 UTC,TRUE
c6760455-accf-4d02-aa16-fceb7461d66b,6.10.3,6,10,3,4,2015-05-25 20:41:32 UTC,TRUE
c6760455-accf-4d02-aa16-fceb7461d66b,6.10.4,6,10,4,2,2015-05-25 20:43:06 UTC,TRUE
c6760455-accf-4d02-aa16-fceb7461d66b,6.10.5,6,10,5,1,2015-05-25 20:44:27 UTC,TRUE
fef3b792-b300-4b5b-ae8b-5dc044541444,6.10.1,6,10,1,1,2015-05-25 20:57:44 UTC,TRUE
fef3b792-b300-4b5b-ae8b-5dc044541444,6.10.2,6,10,2,3,2015-05-25 20:58:21 UTC,TRUE
fef3b792-b300-4b5b-ae8b-5dc044541444,6.10.3,6,10,3,4,2015-05-25 20:58:40 UTC,TRUE
fef3b792-b300-4b5b-ae8b-5dc044541444,6.10.4,6,10,4,2,2015-05-25 20:59:13 UTC,TRUE
fef3b792-b300-4b5b-ae8b-5dc044541444,6.10.5,6,10,5,1,2015-05-25 20:59:59 UTC,TRUE
15c03601-53f3-4961-b234-1fcc4fc8e0f4,4.10.1,4,10,1,4,2015-05-25 21:12:06 UTC,TRUE
15c03601-53f3-4961-b234-1fcc4fc8e0f4,4.10.2,4,10,2,2,2015-05-25 21:12:23 UTC,TRUE
15c03601-53f3-4961-b234-1fcc4fc8e0f4,4.10.3,4,10,3,2,2015-05-25 21:13:19 UTC,TRUE
15c03601-53f3-4961-b234-1fcc4fc8e0f4,4.10.4,4,10,4,4,2015-05-25 21:13:35 UTC,TRUE
15c03601-53f3-4961-b234-1fcc4fc8e0f4,4.10.5,4,10,5,1,2015-05-25 21:14:04 UTC,TRUE
dcd2fec9-3ed6-4806-9c74-9bb5f6343e98,6.10.2,6,10,2,3,2015-05-25 21:33:56 UTC,TRUE
dcd2fec9-3ed6-4806-9c74-9bb5f6343e98,6.10.3,6,10,3,3,2015-05-25 21:34:13 UTC,FALSE
dcd2fec9-3ed6-4806-9c74-9bb5f6343e98,6.10.4,6,10,4,2,2015-05-25 21:34:28 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.1,3,14,1,2,2015-05-25 21:36:26 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.2,3,14,2,3,2015-05-25 21:36:45 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.2,3,14,2,2,2015-05-25 21:36:56 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.3,3,14,3,3,2015-05-25 21:37:18 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.4,3,14,4,2,2015-05-25 21:38:20 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.4,3,14,4,1,2015-05-25 21:38:46 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.5,3,14,5,1,2015-05-25 21:39:27 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,3.14.5,3,14,5,3,2015-05-25 21:39:35 UTC,TRUE
c39406a8-fe3a-4167-94f1-cbc4ffa358f0,6.10.1,6,10,1,1,2015-05-25 21:49:30 UTC,TRUE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.1,6,10,1,1,2015-05-25 21:49:57 UTC,TRUE
c39406a8-fe3a-4167-94f1-cbc4ffa358f0,6.10.2,6,10,2,3,2015-05-25 21:50:40 UTC,TRUE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.2,6,10,2,3,2015-05-25 21:51:01 UTC,TRUE
c39406a8-fe3a-4167-94f1-cbc4ffa358f0,6.10.3,6,10,3,1,2015-05-25 21:51:06 UTC,FALSE
c39406a8-fe3a-4167-94f1-cbc4ffa358f0,6.10.3,6,10,3,4,2015-05-25 21:51:12 UTC,TRUE
c39406a8-fe3a-4167-94f1-cbc4ffa358f0,6.10.4,6,10,4,2,2015-05-25 21:51:37 UTC,TRUE
c39406a8-fe3a-4167-94f1-cbc4ffa358f0,6.10.5,6,10,5,1,2015-05-25 21:52:16 UTC,TRUE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.3,6,10,3,1,2015-05-25 21:53:17 UTC,FALSE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.3,6,10,3,2,2015-05-25 21:53:23 UTC,FALSE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.3,6,10,3,3,2015-05-25 21:53:31 UTC,FALSE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.3,6,10,3,4,2015-05-25 21:53:37 UTC,TRUE
b1bf0751-e473-4e5a-a50d-be25470b01c3,2.11.1,2,11,1,1,2015-05-25 21:53:43 UTC,TRUE
b1bf0751-e473-4e5a-a50d-be25470b01c3,2.11.2,2,11,2,3,2015-05-25 21:53:56 UTC,TRUE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.4,6,10,4,2,2015-05-25 21:54:10 UTC,TRUE
b1bf0751-e473-4e5a-a50d-be25470b01c3,2.11.3,2,11,3,3,2015-05-25 21:54:35 UTC,TRUE
b1bf0751-e473-4e5a-a50d-be25470b01c3,2.11.4,2,11,4,4,2015-05-25 21:54:41 UTC,TRUE
b1bf0751-e473-4e5a-a50d-be25470b01c3,2.11.5,2,11,5,4,2015-05-25 21:54:54 UTC,TRUE
fe17257d-1b6c-4371-b45d-b39a21c20054,6.10.5,6,10,5,1,2015-05-25 21:55:24 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.1,4,10,1,3,2015-05-25 22:03:15 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.1,4,10,1,4,2015-05-25 22:03:41 UTC,TRUE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.1,6,10,1,3,2015-05-25 22:07:56 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.1,6,10,1,2,2015-05-25 22:08:01 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.1,6,10,1,4,2015-05-25 22:08:07 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.1,6,10,1,1,2015-05-25 22:08:13 UTC,TRUE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.2,6,10,2,2,2015-05-25 22:08:23 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.2,4,10,2,4,2015-05-25 22:08:24 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.2,6,10,2,3,2015-05-25 22:08:29 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.2,4,10,2,3,2015-05-25 22:08:36 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.3,6,10,3,4,2015-05-25 22:08:40 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.2,4,10,2,2,2015-05-25 22:08:45 UTC,TRUE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.4,6,10,4,1,2015-05-25 22:09:01 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.4,6,10,4,3,2015-05-25 22:09:07 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.4,6,10,4,4,2015-05-25 22:09:13 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.4,6,10,4,2,2015-05-25 22:09:18 UTC,TRUE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.5,6,10,5,2,2015-05-25 22:09:30 UTC,FALSE
893ad0e8-8831-4666-a7c8-b5e67edd915a,6.10.5,6,10,5,1,2015-05-25 22:09:37 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.3,4,10,3,2,2015-05-25 22:10:32 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.4,4,10,4,2,2015-05-25 22:10:58 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.4,4,10,4,1,2015-05-25 22:11:22 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.4,4,10,4,4,2015-05-25 22:11:57 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,4.10.5,4,10,5,1,2015-05-25 22:12:51 UTC,TRUE
3f4c4625-ffa4-4d47-a6dc-bb851717e901,6.10.1,6,10,1,1,2015-05-25 22:23:25 UTC,TRUE
3f4c4625-ffa4-4d47-a6dc-bb851717e901,6.10.2,6,10,2,3,2015-05-25 22:24:11 UTC,TRUE
3f4c4625-ffa4-4d47-a6dc-bb851717e901,6.10.3,6,10,3,4,2015-05-25 22:24:36 UTC,TRUE
3f4c4625-ffa4-4d47-a6dc-bb851717e901,6.10.4,6,10,4,2,2015-05-25 22:25:25 UTC,TRUE
3f4c4625-ffa4-4d47-a6dc-bb851717e901,6.10.5,6,10,5,1,2015-05-25 22:25:57 UTC,TRUE
77538b25-6b39-46e4-9a45-b2c3646db215,6.10.1,6,10,1,1,2015-05-25 23:07:34 UTC,TRUE
77538b25-6b39-46e4-9a45-b2c3646db215,6.10.2,6,10,2,3,2015-05-25 23:07:55 UTC,TRUE
77538b25-6b39-46e4-9a45-b2c3646db215,6.10.3,6,10,3,4,2015-05-25 23:08:07 UTC,TRUE
77538b25-6b39-46e4-9a45-b2c3646db215,6.10.4,6,10,4,2,2015-05-25 23:08:24 UTC,TRUE
77538b25-6b39-46e4-9a45-b2c3646db215,6.10.5,6,10,5,1,2015-05-25 23:08:49 UTC,TRUE
d45c5c66-b737-4a9c-9951-822b06fdcf1b,6.10.1,6,10,1,1,2015-05-25 23:49:00 UTC,TRUE
d45c5c66-b737-4a9c-9951-822b06fdcf1b,6.10.2,6,10,2,3,2015-05-25 23:49:27 UTC,TRUE
d45c5c66-b737-4a9c-9951-822b06fdcf1b,6.10.3,6,10,3,4,2015-05-25 23:49:46 UTC,TRUE
