id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
4958830,d21ec1bf-de5d-4493-a853-814686b875e6,4951432,3.10,3,10,"Hi Adam. Is this a technical issue, can you elaborate please?",2015-05-12 13:14:39 UTC,,0
4959014,d21ec1bf-de5d-4493-a853-814686b875e6,4946456,3.12,3,12,Hi Tony. Glad you liked The Mind is Flat (although there was no OU involvement).,2015-05-12 13:18:33 UTC,,0
4959159,940231d4-20b3-479c-81ad-22a3b40b6fd6,4923465,4.2,4,2,"Hi Marcel,
People's networked data, via Facebbok, Twitter, LinkedIn, etc., are not being available publicly.
This type of info stays within and amongst the participants.   
On the other hand, should it be accessible, you would then need ""NLP"", Natural Language Processing
and from there extract with additional Artificial Intelligence ""AI""  what details you need.
Is it, topics titles, dates discussed, opinions, arguments, leaders' potential, etc.
",2015-05-12 13:21:05 UTC,,4
4959172,a740df9a-2d23-40e8-b34a-9429daf76140,,4.1,4,1,"http://freeonlinesurveys.com/s/83nl8butdokdn3p665953#.VUy4H0OvuX0.facebook
help me fill out the survey. its for a project am working on related to big data. 
thank you",2015-05-12 13:21:15 UTC,,0
4959469,38b0e2ed-1eda-4427-bb0b-c54631196bac,4720357,2.3,2,3,"Thank you Marcel for your contribution.  
",2015-05-12 13:46:57 UTC,,0
4959783,26593001-2e1a-47d4-8534-7cbe6731abcb,4586455,1.8,1,8,"Vadim, I was not debating whether or not governments are commercial organisations or not.  I was disagreeing that data and companies (whether commercial or not) only exist to part people with their money.",2015-05-12 13:54:37 UTC,,0
4960651,c6cb69ef-e263-4b4c-87f4-5753e3f4bbfb,,1.1,1,1,Late joiner too! Just need to force myself to stop de-prioritising - development is important :) excited to see what this course covers.,2015-05-12 14:08:50 UTC,,0
4961075,940231d4-20b3-479c-81ad-22a3b40b6fd6,,4.3,4,3,"Analysing big data and more over establishing patterns, as to where and when either crime (real world) or, disasters (natural world), does in fact enable us to predict more accurately those trends.
Surely, in predicting we tend to anticipate and minimise.  Yet, despite all this Big Data Technology,
why, is it that a second earthquake happened in Eastern Nepal, killing some 38 people, only 2 weeks after a devastating earthquake killed 8000 people in the same country? It couldn't be of
a closer evidence in describing patterns.  What about the human behaviour, or, intervention? 
What is that something that has not properly worked in the recent events of Nepal? 
Bearing in mind that Nepal is more likely liable to earthquakes than, both, UK and US? ",2015-05-12 14:14:49 UTC,,0
4961091,26593001-2e1a-47d4-8534-7cbe6731abcb,4731048,2.7,2,7,"I suspect that this type of technology would have benefits in the weight loss market as well as the medical application for people who suffer from swallowing conditions.  Also, for parents who say ""chew your food""... they could put one on their kids to show their kids whether or not they are chewing 100 times per bite.  :)",2015-05-12 14:15:00 UTC,,0
4961506,35fcfb2a-ab0e-48c9-9f69-765756f573d9,,4.5,4,5,"I think Big Data techniques should underpin white collar crime , cyber crime ,bullying, theft, & corruption,  ",2015-05-12 14:20:46 UTC,,1
4961877,666f9256-5d6c-447d-bfbf-711845960b91,,2.9,2,9,"There are some sudden pathology like ictus or infarct that are in constant increase and it is important to act  as soon as possible to save human life. It could be interesting and useful some wearable system that can detects the problem at the very beginning, send an alert to the person who is in danger (a sort of ""pay attention. You need a medical check-up) or, in sudden severe cases, to the most near hospital (with a GPS) to be ready for fast intervention. At the same time, this could be useful to collect information regarding the behaviour of the patients (where they lives, where they spend the day, what food they eat) for some prevention campaign adressed to potential patients",2015-05-12 14:25:47 UTC,,0
4961999,a3431872-33e3-43d7-a310-a49febad8b53,,4.4,4,4,Interesting the apparent co-relation between data acquisition traveling between places in an urban area and crime activity. ,2015-05-12 14:27:15 UTC,,0
4962104,d46ac341-099c-4a3f-993e-003f890ae38a,,9.5,9,5,"from Patrick Meier ‏@PatrickMeier -  #DigitalJedis at Flowminder using SIM card data from Nepal to estimate population movement post earthquake http://bit.ly/1JBzylw  [PDF]

and here's one of the reference papers from the above posting:
Improved Response to Disasters and Outbreaks by Tracking Population Movements with Mobile Phone Network Data: A Post-Earthquake Geospatial Study in Haiti
Linus Bengtsson , Xin Lu, Anna Thorson, Richard Garfield, Johan von Schreeb
Published: August 30, 2011
http://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001083",2015-05-12 14:28:41 UTC,,4
4962497,940231d4-20b3-479c-81ad-22a3b40b6fd6,,1.8,1,8,"Hi Rob,
All the mentioned actions/activities of yours they are by definition big data.  What I am certain of is
if you have a published CV, or similar source of info, through the web, then all of your data can be
linked, via the WEB 3.0 Technologies, such as, RDF,XML,SPARQL,Ontologies, Agents. 
Indeed, the third generation of the internet, invented by Sir Tim Berger Lee.  
Try visit www.W3C.org                              They also call it the semantic web",2015-05-12 14:34:11 UTC,,2
4962782,87ccf3bf-4005-42d4-8a74-89f0b9a71bbe,,4.6,4,6,"what do they do with the information?... I hope not to stifle protests which are part of democracy

of course they can do good .. example .. detecting social unrest for the purpose of ascertaining the root causes,
or 
do bad - hand the information to the authorities who may just arrest the large nodes or most influential leader(s) ... ensuring the problems continue.",2015-05-12 14:38:16 UTC,,2
4962918,a3431872-33e3-43d7-a310-a49febad8b53,,4.5,4,5,"Cyber crime could be better targeted by big data analysis, ordinary street crime will probably move as the criminals wise up to the police data analysis capabilities. ",2015-05-12 14:40:15 UTC,,2
4963389,d46ac341-099c-4a3f-993e-003f890ae38a,,9.12,9,12,"Thank you, Suzy and Tobias, for hosting this course. It was a great introduction to the topic with  good information and interesting speakers. Also thank you for introducing me to RStudio. I look forward to a more advanced course on Big Data and your research should you choose to create one. ",2015-05-12 14:46:21 UTC,,15
4963506,26593001-2e1a-47d4-8534-7cbe6731abcb,,2.9,2,9,"I wonder if a sensor in a smart watch would some day be able to measure a person's sweat to understand if they are dehydrated or need certain nutrients replenished which then allows the person a tailored meal plan.  I wonder if there is some way of sensing blood sugar levels in a similar, topical way that a sensor in a watch could monitor to alert diabetics of impending issues?",2015-05-12 14:47:50 UTC,,2
4964336,a3431872-33e3-43d7-a310-a49febad8b53,,4.6,4,6,It appears that some physics is largely statistics. So statistics applied to crowds looks feasible to predict possible riots etc.  ,2015-05-12 14:59:09 UTC,,1
4965301,621f6a67-a5cd-47e6-a978-1e74c28874aa,4554562,2.6,2,6,"cannot open this link
(https://www.cityofchicago.org/content/dam/city/depts/cdot/bike/general/ChicagoStreetsforCycling2020.pdf)

could you check?",2015-05-12 15:12:23 UTC,,0
4965304,c6b5e58c-6462-4bbe-84b6-981d1ec3a55c,,2.3,2,3,Im interested In human behaviour and how I can convert big Data into an useful information. Good examples. ,2015-05-12 15:12:28 UTC,,0
4965413,621f6a67-a5cd-47e6-a978-1e74c28874aa,4582722,2.6,2,6,"could you give the city name?
very interested and would like to google more",2015-05-12 15:13:40 UTC,,0
4965900,4917e634-ff0b-4a80-8b92-f87ec2038902,,2.10,2,10,video helped a lot. R looks a bit scary though...,2015-05-12 15:19:38 UTC,,0
4966234,d46ac341-099c-4a3f-993e-003f890ae38a,,1.8,1,8,"Autonomous vehicles are only just starting out with the US state of Nevada paving the way http://www.dmvnv.com/autonomous.htm . These vehicles require sensor systems to measure the distance and movement characteristics of obstacles around them in order to move accident-free http://www.extremetech.com/extreme/189486-how-googles-self-driving-cars-detect-and-avoid-obstacles.  However even current, manually driven car also have radar/lidar/proximity sensors to warn you of obstacles. It could be used to provide a map of all the obstacles ever encountered by a vehicle. 
It might not sound like a useful dataset to work from but if you combine that with the same information from multiple vehicles all on the same roadway during a specific period of time, you should be able to recreate the exact traffic pattern and layout of vehicles plus stationary objects, map out the older vehicles not carrying the technology. 
Combine this with weather data (wipers on/off/speed of wiper) and accelerometer data like that from the average smart phone to determine road smoothness/potholes and you could provide an excellent real-time road hazard map",2015-05-12 15:24:01 UTC,,3
4967197,c6b5e58c-6462-4bbe-84b6-981d1ec3a55c,,2.4,2,4,For me BIg Data is one of the most important thing not only to do business but also to improve the relationship between companies (brands) and customers (clients) ,2015-05-12 15:36:39 UTC,,1
4968216,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,4865898,4.4,4,4,"The networks do not take into account police presence. If policemen are patrolling a known hotspot, a crime is less likely to occur. The prevention of a crime will not show up in the analysis. Preventing crime was the original intention of Robert Peel. ",2015-05-12 15:51:06 UTC,,1
4968916,c6b5e58c-6462-4bbe-84b6-981d1ec3a55c,,2.6,2,6,"Big Data is not only about what people want or what the are looking  to do right now, its about short future, lifestyle, likes, Dreams... And companies must learn how to transform it ",2015-05-12 16:01:25 UTC,,0
4970026,9715e109-99da-4e0f-8320-05bac9b34132,4807294,4.9,4,9,dont worry Brid. those of us who are new to it had a brain implosion at the last lot of coding and i am simply watching the vid and smiling sweetly. I gave up such horrors with my zx81 when i discovered computers that print with out a string of commands. I have lost an awful lot of brain cells in the intervening 30 years and cant take any more. hoping i dont have to actually use Rstudio again. ,2015-05-12 16:18:50 UTC,,2
4970551,360b951e-6ee6-4005-8f78-a9da7fd5596c,4900607,4.3,4,3,"I wonder if that means that this sort of analysis needs to be nimble and (as with the financial sector examples) the underlying model needs to be updated appropriately. 

There is the other possibility that this 'known' methodology does cause problems in executing the sort of habitual and opportunistic property crimes being described here.  With only the reckless and careless not paying heed - which may rise and fall in proportion with say other factors including economic.  

I think there is an argument that CCTV is more effective in discouraging property and car crime but good street lighting is a better way or discouraging muggings/violent crime for instance. I may be wrong on that but my point is that perhaps really understanding the limits of this approach, what specific crimes is this good at predicting (and for how long) is significant in the successful use of data here?",2015-05-12 16:27:16 UTC,,3
4970934,5016103d-93b3-430e-a12e-63b1be08f475,4807294,4.9,4,9,"Hi Brid. I meant you only have to Google something if you are curious to understand how it works now, and don't want to wait until the latter steps. But, yes otherwise the idea of the course if to break everything down a little bit at a time. You may not always know what you are doing at first, but by the end of the course you should.",2015-05-12 16:33:33 UTC,,0
4971124,9254cb9c-0a50-4bac-b19e-20d02c3f3743,,3.8,3,8,"So we are establishing a stock market strategy based on random words and check the outcome several years later and found that we would make a profit or not.
A correlation does not imply causation! meaning that correlation between two variables does not mean one causes the other.
That is was found in this data set from 2004 till 2011 does not mean it will also be found in a new data set from 2011 till 2018.

I think ...",2015-05-12 16:36:15 UTC,,7
4971966,3f9e8760-e792-44a4-a676-10cc6155c34e,4948201,3.15,3,15,"Normalisation is just a way of benchmarking disparate measures so its easier to compare their relative changes over time, for example. Not exactly comparing apples with pairs, but along those lines.",2015-05-12 16:48:44 UTC,,1
4972239,b04da311-ae9b-4ea5-b816-e44a1de99a71,,1.2,1,2,Way behind due to other courses but looking forward to this course.,2015-05-12 16:53:15 UTC,,2
4972821,3856adcb-4e52-4e69-93bc-2ac771372c50,,4.9,4,9,"Well I have copied and pasted correctly but then I am getting this error message in the console: (before I get to bit when one changes the months to 9 etc).  This occurs when I press the Source button on the top pane

Error in source(con, echo = echo, print.eval = print.eval, max.deparse.length = max.deparse.length,  : 
  con:1:7: unexpected input
1: year <—
          ^
BUT if I type 
print(theURL)
 
in the console I get the ""right set of script"" i.e
[1] ""http://stats.grok.se/json/en/201410/Friday""

Hmmm.

I think the answer is that I should type 

print(theURL)

in the console (and then it appears in the top pane?)
But that doesn't work when I change the month to 9 in the top pane!

Very frustrating especially when i have copied the code in from the transcripts in pdf.

Any suggestions gratefully received.
",2015-05-12 17:02:25 UTC,,0
4972929,c19eef91-3217-457e-83ea-864a02ce0d61,,4.5,4,5,"I suspect that this type of approach will be most successful against opportunist crime and relatively small-time criminals. More sophisticated ""professional"" gangs could turn the tables and use their own Big Data analysis to optimise criminal strategies, detect changes in police behaviour and so on, and adapt accordingly (other comments have picked up on this).",2015-05-12 17:04:04 UTC,,4
4973631,dcc4ab8a-c879-4d32-818a-5dc32fe6b46b,4962918,4.5,4,5,"Having been the victim of credit card hacking (three times), I agree with you George that Big Data should be utilized to help fight cybercrime. Stolen card numbers are fenced on the Internet in forums easily accessed by crooks. Law enforcement computers could trawl these databases searching for leads to identify and shut down the perps.  ",2015-05-12 17:14:24 UTC,,2
4973973,d46ac341-099c-4a3f-993e-003f890ae38a,,1.8,1,8,"Here's the data quote of the day from Hilary Mason (former chief data scientist from Bitly) ‏@hmason . I hope to see her speak at the 2015 Big Data Congress III and the 17th World Productivity Congress in Halifax, NS this Fall.  http://bigdatacongress.net/

""I know this will come in handy. A nice list of research quality human face databases"" https://www.kairos.com/blog/166-60-facial-recognition-databases … 

Hilary Mason | Salon 13: Bigger Data | Big data 101      12 minutes
https://www.youtube.com/watch?v=jW8mZOHbRyY",2015-05-12 17:19:46 UTC,,0
4974454,81835962-76ae-47da-8fc5-619590c3c052,,4.9,4,9,"Can someone explain to me/rephrase why we add 'allURLs <- NULL' and 'allURLs <- c(allURLs, theURL)'?",2015-05-12 17:27:18 UTC,,0
4974514,dcc4ab8a-c879-4d32-818a-5dc32fe6b46b,4883701,4.6,4,6,Good point Julie!,2015-05-12 17:28:02 UTC,,1
4974779,d720d999-66ea-4af8-9f1f-338e9ed78f03,,2.2,2,2,"Great enthusiasm, interesting start - looking forward to the following topics",2015-05-12 17:32:11 UTC,,0
4975091,3dc35c0b-1516-4914-843e-dd3d1245c72b,4963506,2.9,2,9,Yeah. It would be of great help to diabetics,2015-05-12 17:36:36 UTC,,0
4976343,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,4972929,4.5,4,5,I was burgled when my flatmate walked out and left the front door unlocked. I regard this as an opportunist crime. I don't see how any data analysis could predicted that my flatmate was going to be careless that day.,2015-05-12 17:57:57 UTC,,0
4976658,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,4958092,4.5,4,5,The main role of the police is to prevent crime rather that catch the culpits after the crime has been commited. Therefore the aim of the analysis is foresee what is must likely to happen and then stop it happening. ,2015-05-12 18:03:34 UTC,,1
4976729,d46ac341-099c-4a3f-993e-003f890ae38a,,7.9,7,9,"Here is another good data quote of the day: ""We need to bring the subjectivity of the algorithm into the fore."" —@hdeweyh  Heather DeweyHagborg - Artistic research into biological surveillance

Algorithms reflect their designers and when you include people in design, you get baggage. Baggage = personal preferences, experiences, assumptions, politics, restrictions, knowledge and ignorance (things they don't know) ... ",2015-05-12 18:04:43 UTC,,2
4976796,b04da311-ae9b-4ea5-b816-e44a1de99a71,,1.4,1,4,"Yes have to agree with Andreia.  There are numerous other variables that would influence peoples looking back rather than forward.  Have they typed that specific year or were they looking for an event or person that got listed by google in that year?  For example an image of a pop star, the latest one being in 2010.",2015-05-12 18:05:44 UTC,,1
4977307,7344d8b0-ec4b-4de3-b560-39d4e8342df0,,4.5,4,5,A risk is the potential to discriminate against groups of individuals based upon the predictions. This just doesn't apply to crime but other areas such as insurance.,2015-05-12 18:14:29 UTC,,0
4977819,d46ac341-099c-4a3f-993e-003f890ae38a,4972929,4.5,4,5,"It may not be able to predict when your flatmate was going to be forgetful but someone could analyse someones online presence to predict when your flat is more likely to be vacant. sleepingtime.org is a very simple app that does this with Twitter data. You can also glean information about the internal layout of your flat from uploaded pictures. As well you could assess the content that would be worth stealing from pics and posts. maybe your flatmate posts, 'hey, I just bought the gold Apple watch' or 'my old couch just does not go with that Picasso I just got at auction' ;)",2015-05-12 18:23:01 UTC,,1
4977851,d720d999-66ea-4af8-9f1f-338e9ed78f03,4729640,2.6,2,6,"Thanks Mindy, I was beginning to think Big Data was all about forecasting consumer behaviour to earn a buck.  Great to hear examples that can really improve people's lives.",2015-05-12 18:23:31 UTC,,1
4977939,532e8e43-235b-4492-8901-b1b67900ac60,4974454,4.9,4,9,"The 'allURLs <- NULL' is like wiping a whiteboard clean before use. It then allows each of the 'allURLs <- c(allURLs, theURL)' instructions to add a line onto the board.
(I was going to say ""blackboard"" but that would be showing my age!)",2015-05-12 18:25:03 UTC,,1
4977989,e50bd1da-f6f2-40d0-8549-7a547e18831f,4944888,4.4,4,4,I agree and also watched the whole video. In fact I've posted the link to people who may also be interested. The idea of predictive policing is a compelling one. I'm particularly interetsed in applying the concept to the world of cybersecurity. Being able to bring some level of predictive analytics to counter the advanced persistent threat seems highly desirable even if it will take some years to develop robust algorithms.,2015-05-12 18:26:06 UTC,,4
4978098,e50bd1da-f6f2-40d0-8549-7a547e18831f,4935105,4.4,4,4,"Good point. The correlation with betweenness in the example given wasn't very high, I would call it a weak correlation. Are there other (combinations of) factors that are more effective?",2015-05-12 18:27:58 UTC,,0
4978336,c6b5e58c-6462-4bbe-84b6-981d1ec3a55c,,2.7,2,7,"Weareable is the perfect ""invento"" to get wonderful big data and do business because Many people (millennials) want to have weareble technologies such as Apple watch so ... 
Weareble is the future",2015-05-12 18:32:00 UTC,,0
4978389,e50bd1da-f6f2-40d0-8549-7a547e18831f,4972929,4.5,4,5,"Is it not the case that there will always be criminals who are better funded than the police and, because they have the advantage in any crime of knowing where, when and how it is to be committed, they can afford to carry much more detailed, focussed studies?",2015-05-12 18:32:51 UTC,,0
4978484,c19eef91-3217-457e-83ea-864a02ce0d61,,4.6,4,6,"It's very interesting to see the insights into large-scale human behaviour coming from a physicist with a background in many-body systems. Again though, it it's possible to predict conflicts and disorder from social media then it raises the ""dark side"" of the converse being to manipulate the media traffic to foment conflict or stifle legitimate opposition (corporate, political etc).",2015-05-12 18:34:25 UTC,,2
4978751,2d65642e-7563-4e39-a2a1-a62d5d4467cf,4737595,3.12,3,12,"Yes, feedback creates chaos in systems. ",2015-05-12 18:38:40 UTC,,0
4979155,d46ac341-099c-4a3f-993e-003f890ae38a,4972929,4.5,4,5,"Hi Adrian. I guess that is exactly why predictive analytics is necessary. When you have limited resources, you need to put science to work and try to predict where to place your meager forces at the most useful times. It won't be 100% accurate but like staging ambulances in key areas of cities, it may cut down response time or dissuade the criminal element from targeting an area.",2015-05-12 18:44:55 UTC,,0
4979449,e50bd1da-f6f2-40d0-8549-7a547e18831f,,4.6,4,6,RecordedFuture (recordedfuture.com) s one company that is already making money out of predictive analytics from Open Source INTelligence (OSINT) and there are many others. Are we seeing in this interview an example of academia lagging behind industry?,2015-05-12 18:49:48 UTC,,1
4979685,48e9ed53-1709-43d3-99c4-58ddc3d7c8d0,4817000,3.13,3,13,"That finally worked, thanks.  At first I got the same results, ie it warned it couldn't move the files, then I manually downloaded stringi and that worked - presumably it was a dependancy for Rcpp and Rcpp a dependancy for ggplot2.  So all working now thanks :-)",2015-05-12 18:53:40 UTC,,0
4979785,d720d999-66ea-4af8-9f1f-338e9ed78f03,,2.9,2,9,"Wearable technology will improve the health care provision. Monitoring simple vital signs correlated with long term health studies will revolutionise how illness is predicted allowing use of preventive measures based on likelihood and risk factors. 
Of course there will be privacy concerns but already in the UK our health records are available for such studies. 
",2015-05-12 18:55:16 UTC,,2
4981485,8c578b12-8160-427b-a5bf-fb6edb716853,4944888,4.4,4,4,"In case you didn't catch my earlier post, it's worth taking a look at Hans Rosling's video on San Francisco's use of crime data and the value of statistical analysis https://www.youtube.com/watch?v=en2ix9f8ceM",2015-05-12 19:23:47 UTC,,19
4981689,15f26667-50be-41b3-8ae8-0abf0f2fe41c,,3.12,3,12,"A new book just out (May 7th) by R. Thaler seems to be addressing exactly this interplay between economics and psychology, how making big decisions based on what the data tells us is perilous without taking account of the unpredictability of the works of the human mind: http://www.amazon.co.uk/Misbehaving-Behavioural-Economics-Richard-Thaler/dp/1846144035/ref=sr_1_1?s=books&ie=UTF8&qid=1431458582&sr=1-1&keywords=misbehaving",2015-05-12 19:27:10 UTC,,4
4981870,5058e5c4-7a48-4495-af51-2d67edc632af,,4.5,4,5,"To predict where a crime could happen, would be important to plan cities, to reorganisation cities...",2015-05-12 19:29:56 UTC,,0
4982485,75e8df57-2242-477e-ba9e-7c60819eb8b6,,2.9,2,9,The logical data we would receive from wearable technology would be health related. We would be able to get minute to minute detail of the state of our body. This would be helpful in preventative care. ,2015-05-12 19:39:23 UTC,,0
4983378,8c578b12-8160-427b-a5bf-fb6edb716853,4818368,4.5,4,5,"Any data models used for identifying potential crime hot spots (or predicting stock market changes or forecasting the weather) will not be static.  They will be dynamic, incorporating feedback loops about the latest environmental conditions (e.g. changes in crime patterns) to provide police with intelligence on how best to optimise and marshal their resources. ",2015-05-12 19:54:04 UTC,,2
4983401,2b2f424f-8301-4fec-8dc5-755194adad20,4807294,4.9,4,9,"Oh crumbs, hope I'm not misleading people here.  I teach tech stuff (though not programming) for a living so I'm always curious as to how things appear to students.  It's interesting to be at this side of the fence.  The videos and text content do a good job of presenting the material.  The only problem I've had is my AVG thinking RStudio has a virus.  But I find myself reluctant to engage with the code given by commenters when it isn't explained.  I don't know what it means, and I don't always have time to  go look it up, knowing it could take anything from 5 seconds, 5 mins, 5 hours.  ",2015-05-12 19:54:27 UTC,,0
4983652,b2c4c379-2e31-4f6e-a849-43077676f23f,4778529,4.3,4,3,"It's happened to me. My push bike was stolen from my shed, recovered by the police and then stolen again two weeks later. The alleged thieves were on bail at the time of the second theft. ",2015-05-12 19:59:10 UTC,,1
4984167,ed252605-0978-4419-add5-17b97c127fa2,,4.6,4,6,I like the analogy of using a magnet to find the needle in the hay stack. The trick with big data will be get information that you can act on from the mass of data available.,2015-05-12 20:08:20 UTC,,8
4984753,8c578b12-8160-427b-a5bf-fb6edb716853,4936644,4.5,4,5,"Geographic areas are already categorised.  The data on crimes in an area already have a direct influence on each of us through insurance premiums, with houses and cars located in higher risk areas (based on crime statistics and claims) attracting higher premiums.  An interesting example of a business sector which benefits from obtaining and analysing large datasets.
Similarly, car accident (geographic) hotspots are identified through data collection and aggregation which can lead the authorities to change road planning and apply calming measures.  ",2015-05-12 20:18:39 UTC,,4
4985107,28702bce-4365-42d8-b913-e9e33fe8f886,,3.6,3,6,It would be interesting to see the correlation between weather and trading? Do higher temperatures and sunshine increase confidence in markets but rain create negativity? The data is there to find out.,2015-05-12 20:24:40 UTC,,6
4987208,ad48e7d4-d6cb-429a-acb2-750021054c78,,4.5,4,5,"I think large retailers like Selfridges might want to do this betweeness kind of analysis as they deal with instore crimes (thefts etc) although I suspect their security staff have a pretty good sense of the hot routes within, say, their Oxford Street London store (a target destination for gangs of thieves from other parts of the UK).",2015-05-12 21:02:23 UTC,,0
4988533,21c26a5e-5f56-4245-81e0-e03adf8566cb,4758314,1.9,1,9,Did you find it yet? It's just under the profile icon at the top right of the page for me?,2015-05-12 21:28:49 UTC,,0
4989509,4b1f2d4f-5d9b-4f0c-8ce0-4498b7411bef,,4.6,4,6,"Events and behaviour trends are observable but without the data are labelled unscientific
",2015-05-12 21:49:47 UTC,,0
4990085,4b1f2d4f-5d9b-4f0c-8ce0-4498b7411bef,4779661,4.7,4,7,One event could be a coincidence,2015-05-12 22:02:26 UTC,,1
4990788,38b0e2ed-1eda-4427-bb0b-c54631196bac,,2.7,2,7,"Great application for medical science and psychology, but the human element continues to be crucial in all fields.
",2015-05-12 22:17:24 UTC,,1
4991466,4b1f2d4f-5d9b-4f0c-8ce0-4498b7411bef,,4.11,4,11,Haven't had time to do the exercises but enjoying the content and the ideas presented,2015-05-12 22:34:56 UTC,,4
4991967,4abf148b-a4db-46bb-b1a5-1754ac3b8197,,1.8,1,8,"I think every thing we do generates data, our cellphones, cards, cars, pc ect. We can use this data to predict ways to improve services, or to sell a specifict product in diferent places depending Of the people that visit the areas ",2015-05-12 22:48:32 UTC,,1
4996828,f27ab941-aee3-488d-a39b-9cfa4237f07b,,1.9,1,9,"One other question: Is available a similar service for Baidu, the chinese google?",2015-05-13 02:14:59 UTC,,0
4997139,d23090f3-8765-4aab-ba9a-29a03c41e2ba,,1.4,1,4,"Hi, regards from Guadalajara, Jalisco, México:

It's a great piece of informaiton regarding how to use big data to predic the behaviour of the citizens only with has been seeked on google plataform, but as well it a great way to predic shoppings, politic actions or even social activities.

It would be great to find out whats else can we through the usage of big data.

Thanks!",2015-05-13 02:27:52 UTC,,0
4997191,d23090f3-8765-4aab-ba9a-29a03c41e2ba,,1.5,1,5,"Hi, regards from Guadalajara, Jalisco, México:

I work with Un-Habitat and rith now we are working with big data for the evaluation and monitoring of policies and goals within the goverment development plan. For me it seems like a great idea of how we can use big data for the development of a country.

Thanks!!

By the way the system is call: MIDE Jalisco, i invite you to take a look on it!",2015-05-13 02:30:33 UTC,,1
4997277,23eec38d-114f-4c17-9d98-ca868d848fa5,4796877,3.15,3,15,"I reaslised I had made a misrepresentation when I saw your comment, so rephrased. No need to apologise :-)",2015-05-13 02:33:49 UTC,,1
4997292,dbb6fce4-c7c0-4c02-b98e-8a9bbb393965,,4.5,4,5,"I'm sure my colleagues have mentioned this in any of the 70 earlier comments, but surely this kind of data could be used to optimize where to place street lights, police call boxes (if there are still such things) and cameras.  ",2015-05-13 02:34:40 UTC,,1
4999479,49d1c81b-4bf4-42e8-9225-f7497a09b9f4,,4.5,4,5,The danger could be that criminals might change their patterns and move to areas with less police presence.,2015-05-13 04:10:16 UTC,,2
4999667,14eddd98-e403-4824-84c5-c3ee0d512f5c,,4.5,4,5,"Some ideas: 
a. Car theft - Big data could be used to identify the car parks or street parking where vehicles are at risk. Entry/exit points, lighting, visibility could be re-designed to minimise theft.  Potential pitfall: thieves will simply move their operation elsewhere. 
b. Security for large events like football matches, concerts - could big data identify pressure points in stadium or theatre structures that need re-designing to minimise the need for police numbers. For example, standards for width of doorways, stairwells, ventilation, lighting, building materials. Potential pitfall: None that I can think of. 
 c. Domestic violence - Could big data be used to predict when domestic violence spikes? Eg.,family profile (family history, unemployment); times of the year (holidays, summer, winter, etc); times of the day (morning, evening)?  Police could use the data to keep a closer eye on things or to help victims to identify early signs and take evasive action? Potential pitfall: some families will become socially stigmatised.",2015-05-13 04:17:07 UTC,,2
5000586,14eddd98-e403-4824-84c5-c3ee0d512f5c,,4.6,4,6,"The complete conversation is a very interesting one. I like the cross-fertilisation of disciplines and wonder how far this can be taken. I'd like to see whether the study of 'burstiness' can be used to calm down and slow down international conflicts. We need a new way of understanding why there has been a 'burst' of wars within West Asia and what, if anything, can be done to avoid more explosions.  At the moment it seems fanciful to think so , but it may work if one day we understand the mechanisms of contagion. ",2015-05-13 04:54:07 UTC,,14
5001254,36a3fd6a-e36a-4b08-8eb9-55e2305d35c0,,4.5,4,5,such analyses should avoid making assumptions and uncover patterns based on crime purpose only. In other words it may that results were generated also based on other stimulus other than theft/burglary intentions.  ,2015-05-13 05:19:34 UTC,,0
5001367,85accecd-21b8-42f6-b4a0-5324226b8db7,,4.3,4,3,"In fact, earthquakes follow a ""cascading"" model which also occurs in Twitter conversations and even blog comments. It's all quiet, when all of a sudden a flame war starts to happen...",2015-05-13 05:24:00 UTC,,0
5001575,85accecd-21b8-42f6-b4a0-5324226b8db7,,4.4,4,4,"Correlation is not causation. You point towards a cause, awareness, which might in fact have an underlying and completely different cause. Pedestrian networks are going to be very different to road networks. And in fact, crime might be correlated with economic activity: crime occurs more often areas of high economic activity, which at the same time happens in areas with a high betweenness. I would look, besides, at edge betweenness... not at node betweenness. An in the case of nodes, closeness, which is often correlated with betweenness, might be a better predictor: if it's easy to get there, well, it's easier to escape too.",2015-05-13 05:31:08 UTC,,5
5001627,85accecd-21b8-42f6-b4a0-5324226b8db7,,4.5,4,5,"It would make for a great movie, surely. Besides, not all crime follows these kind of patterns. Petty crime, burglaries, might, but then there are ""black swan"" events that can't simply be predicted. ",2015-05-13 05:33:21 UTC,,0
5001777,85accecd-21b8-42f6-b4a0-5324226b8db7,,4.6,4,6,"I won't ask what's the exciton in the case of protests. 4 demonstrators, 5 cops with batons? 1 water hose, 300 protesters?
",2015-05-13 05:38:44 UTC,,3
5001863,49d1c81b-4bf4-42e8-9225-f7497a09b9f4,,4.5,4,5,"Got this article from LinkedIn a few days ago: ""Predicting and plotting crime in Seattle"" - a good read. https://racketracer.wordpress.com/2015/03/02/predicting-and-plotting-crime-in-seattle/",2015-05-13 05:41:12 UTC,,5
