id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
9114508,6f8c8be1-92e6-4da2-aef0-137e551c84be,8938860,2.5,2,5,It could be the same with colouring the chocolate too - orange for peppermint or bright blue for just milk chocolate.,2015-11-29 17:04:32 UTC,,0
9114612,6f8c8be1-92e6-4da2-aef0-137e551c84be,9102543,2.6,2,6,I suppose we are still using a comparison.,2015-11-29 17:13:29 UTC,,0
9114652,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,,2.6,2,6,"I agree that comparing yourself to others is a sure fire way to be unhappy! I have poor health and little money but am content because I have a great relationship and emotional support with my family and friends. I have siblings with a hectic lifestyle, plenty of money but they are chasing their own tails to keep up with their circle of friends, feeling constantly under pressure and stressed. I am the only one out of the five of us who uses mindfulness, meditation and slow breathing techniques…",2015-11-29 17:17:21 UTC,,0
9114673,6f8c8be1-92e6-4da2-aef0-137e551c84be,8989108,2.6,2,6,"Fascinating Gilliam, thanks for sharing.",2015-11-29 17:19:32 UTC,,0
9114699,e3b51d3f-2b04-497b-ae4d-d516973fc567,,1.7,1,7,"Is it just me that rejects the statements made in this video? Who are the people these experiments refer to? I know for instance that I would choose Bali over Bournemouth because I know Bournemouth, I AM looking into the memory stored in my brain and no amount of re-phrasing the question would change my mind. The financial aspect would not come into it as I would make the decision to save enough to go to Bali. I think all these experiments depend on the personality and self esteem of the person or have I just completely missed the point? I just don't think that anything I have heard so far really proves the idea that the mind is flat. This course seems to be saying that the mind works with so little attachment to past experience that anyone can manipulate your thinking. That might be true in certain circumstances, like the magic tricks mentioned, but not generally surely? That is a very scary proposition...",2015-11-29 17:21:27 UTC,,4
9114791,68710aea-61af-42fc-a6ed-57d1b118f487,,2.10,2,10,that was very informative!,2015-11-29 17:29:30 UTC,,0
9114830,6f8c8be1-92e6-4da2-aef0-137e551c84be,,2.8,2,8,"In my opinion it depends on our own definition of happiness.  Material gains, finance, friendship, holidays, where we live, how we live, pets, children, peace.

When material things are more quickly gained, for example online buying, does that make us want more and therefore our happiness is relative to immediacy and value?",2015-11-29 17:33:33 UTC,,0
9114912,e3b51d3f-2b04-497b-ae4d-d516973fc567,9110663,1.8,1,8,"You're definitely not the only one! I'm going to stick at it, but so far I am being convinced that the mind is NOT flat...",2015-11-29 17:40:15 UTC,,1
9114954,e3b51d3f-2b04-497b-ae4d-d516973fc567,,1.8,1,8,This argument has left me more baffled than the last...,2015-11-29 17:44:13 UTC,,1
9115020,fbff5eb4-a119-47a0-9d4a-ea3f0d97590a,9079372,4.1,4,1,Do you think that means it is not actually flat?,2015-11-29 17:50:00 UTC,,1
9115102,e3b51d3f-2b04-497b-ae4d-d516973fc567,,1.9,1,9,"well that's it for me, I feel as if I've learned a great deal about how admen and economists think and nothing at all about the mind being flat. I'm grateful to have had the opportunity to join in for free and thank you for your time but this course is not for me. To be honest all the references to money and finances made me wonder if this is not the reason you believe the mind is flat? Most people I know are no longer influenced by ads for goods and are using the depth of their minds to think about how to change the present system, not buy into it further. I have come to the conclusion that the mind does have depth and is not flat as you suppose.",2015-11-29 17:58:25 UTC,,5
9115138,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,9086875,2.8,2,8,"I have family in that position, earning a lot of money and buying expensive things but spending very little time with appreciating the little non material things in life such as spending time in nature,appreciating small things (sunsets, birds singing, that sort of thing!) - time with friends seems to be more a means of keeping up… I'd also like a little more money but many years ago I chose to earn less so that I could have more leisure time and not have to live that lifestyle. Unfortunately I was forced to have even less income when my health deteriorated and I lost my job - I don't take holidays or buy luxury goods but I am perfectly happy with what I do have",2015-11-29 18:01:23 UTC,,0
9115176,fbff5eb4-a119-47a0-9d4a-ea3f0d97590a,9042567,5.2,5,2,Agree with you both...!,2015-11-29 18:04:54 UTC,,3
9115300,6f8c8be1-92e6-4da2-aef0-137e551c84be,8996626,2.10,2,10,And interest,2015-11-29 18:16:01 UTC,,0
9115315,6f8c8be1-92e6-4da2-aef0-137e551c84be,8986453,2.10,2,10,I agree Gillian,2015-11-29 18:17:00 UTC,,0
9115331,6f8c8be1-92e6-4da2-aef0-137e551c84be,8981084,2.10,2,10,Do you think it would work in politics Sarah?,2015-11-29 18:18:40 UTC,,0
9115377,6f8c8be1-92e6-4da2-aef0-137e551c84be,8956101,2.10,2,10,"Maybe your points of view are due to conditioning.  
I like my 4 x 4 not because I think it looks cool but I like to drive in a high up position.  
It also makes me feel safer, which, before you all say it, I know is a ludicrous thing to say, but that is my perception.",2015-11-29 18:22:25 UTC,,0
9115404,960b1a7d-c396-472d-b4a2-06191f39ef29,,3.11,3,11,I think today markets hinder. A lot of pepole and company works for sales. Peole nowaday buy a lot of things whicn they don't need cause they starts cost less.,2015-11-29 18:25:02 UTC,,0
9115482,6f8c8be1-92e6-4da2-aef0-137e551c84be,,2.12,2,12,"Is the 1 - 10 judging our risk on taking a risk where others view themselves.

Mine is a 5 at the moment.  It was about 2.5 in last weeks tutorial.  
",2015-11-29 18:31:49 UTC,,0
9115623,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,9057152,2.9,2,9,Sneaky!,2015-11-29 18:45:56 UTC,,0
9115646,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,,2.9,2,9,"I got 4 within the correct range on the questions, low confidence on most as most of them I had no idea! With regard to the lines and shades I did fairly well on relative and almost as well on absolute which surprised me!",2015-11-29 18:48:27 UTC,,0
9115668,1c249c35-ce15-4dea-a28e-5993bac17af2,,3.14,3,14,"I'm still below 5; some of the theories have been interesting but I don't agree with many and dont feel there is much substance to support the theory.  Another participant described as ""chalk and talk"". I find the tests somewhat monotonous, I never have thrived on lists of multiple choice questions with lots of numbers! Still, I will persevere for the remaining three weeks.",2015-11-29 18:50:19 UTC,,1
9115691,28562a00-e7c9-410e-93f2-279e0b748a0f,,3.6,3,6,I can get very sniffy when it comes to the price of beer. Especially when a pint of identical brand beer can differ by as much as a £1 which can be 30% of the price. Unless the 'ambience' is significantly different I'll make the obvious choice. (Not so easy with coffee because you cannot guarantee that the coffee is identical),2015-11-29 18:52:33 UTC,,1
9115742,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,8956101,2.10,2,10,"Yes, I get your perception but what do you mean by conditioning? Not air conditioning I guess!",2015-11-29 18:57:07 UTC,,0
9115772,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,8938860,2.5,2,5,"I once had a friend who had lived in a remote part of Nepal. They made their own butter from buffalo milk, but because this was white they added a little yellow food colouring to make it look like real butter. One day someone added pink colour by mistake - people didn't like the butter much!",2015-11-29 18:59:27 UTC,,0
9115806,8040513f-5003-43a6-98ec-234f122015b2,,3.9,3,9,"I think study into how people are motivated to do the things that they would like to do for the long term rather than want to do in the short term is a valid area of study.

Computer games exploit my young children's motivation in a way that if it could be harnessed widely for learning, pro-social behaviour could have a profound effect on society.  Interestingly many of the features that grab my childrens attention do nothing for me.  I'm sure over time scientists will learn how to exploit the behaviour of different groups in society (age, gender, etc.).  I'd happily use a configurable app that I could use to exploit and enhance my personal motivation.",2015-11-29 19:04:01 UTC,,6
9115846,651a69d7-ce42-4ec6-9391-f61bf19c97a6,,1.10,1,10,"I weigh up the options and choices as a consumer, checking price, date and what shelf level the item is on if food shopping, and with clothes I think can I wear the item often, is it comfortable, well made and or cost effective. I don't think I am as easily led as Dr Henry Stott insinuates that I am.",2015-11-29 19:07:26 UTC,,0
9115866,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,,2.10,2,10,"Way too much choice for me! With regard to property, my last purchase was firstly on price as I didn't want a mortgage, then on ambience - a quiet area and a good ""feeling"" So we ended up choosing the smallest property imaginable! But it has a garden I can sit in and I can hear the zoo animals, it's very peaceful. I don't mind how small it is - less chance of acquiring a lot of possessions - clutter - as it won't fit in!",2015-11-29 19:09:32 UTC,,0
9115957,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,,3.6,3,6,"My understanding is that house prices have a lot to do with supply and demand - so a one bedroomed flat in Chelsea will be more expensive than a 5 bedroomed house off the beaten track in a rural setting. When house buying, most people have a budget and a set of important points they want to have. Then it's a question of finding what they are looking for, in an area convenient for work, school etc, within their budget, and which they feel comfortable in. I don't see the need to add up values for different parts of the house and garden, and don't see why not doing this should be considered strange, as houses aren't valued in this way.

Eating or drinking out necessitates paying for the service and ambiance of the place you are spending time in. You could save money by never eating out, drinking in a pub, or going to the cinema. If a few people want to meet up in a particular pub, and the drinks are £1 more expensive than in a different pub, you just pay that and maybe have fewer drinks if on a tight budget. Some people like the kind of coffee bought at a coffee shop on the way to work - nicer than what's served up in the office - and are happy to pay for it. Value depends on place/time",2015-11-29 19:17:46 UTC,,3
9115984,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9110919,3.6,3,6,"You could say that about anything - people on low budgets, for whatever reason, can't afford the same luxuries as those on higher incomes. Unless we live in a country where everyone earns the same and has the same living standards there will always be inequality of income, and everyone - other than the extremely rich or extremely poor - has to make choices about what they spend their income on.",2015-11-29 19:20:16 UTC,,1
9116007,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9104781,3.6,3,6,"I think it is an example of us all having different values. Some people don't like to owe anyone. Others are quite comfortable with debt. We all like different things - some of us have a distaste for things that others consider luxuries. We're all different, have different attitudes to money and other things in life, and make different choices based, partly, on our preferences.",2015-11-29 19:22:58 UTC,,1
9116018,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9103383,3.6,3,6,Some of us value time over money!,2015-11-29 19:23:57 UTC,,2
9116045,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9032514,3.6,3,6,"Agree with all the above - I value my time, although how much depends partly on what I'm spending it on:)",2015-11-29 19:26:28 UTC,,0
9116077,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9050312,3.6,3,6,"Maria, that's interesting. I have always found it astonishing that someone would pay £100 for one handbag - even more sometimes - but the way you put it makes sense. If it lasts for life it's worth more than 10 Primark ones. Charles, how on earth would you know from her post what Tamara needs?!",2015-11-29 19:30:32 UTC,,2
9116085,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,9032109,2.12,2,12,"Me too, I've never been a follower of fashion, for me it's about comfort!",2015-11-29 19:31:16 UTC,,0
9116090,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9083581,3.6,3,6,"But as you say, it's not primarily the coffee you are paying for.",2015-11-29 19:32:05 UTC,,0
9116107,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9033332,3.6,3,6,"I'm with you on the car stereos. The kind of car you drive depends a lot on your budget. As you say, if you can afford a good quality high-end car, you can afford the stereo system to go with it, and the argument works in reverse.",2015-11-29 19:33:41 UTC,,0
9116137,3dcc4886-e9cf-4d7b-a7f4-cbbd220a1884,,2.12,2,12,"I don't watch mainstream news or participate in the general media because I know how biased everything is! I tend to disbelieve any marketing or popular opinions too! Not sure yet where I sit on the scale of the mind being flat, I'm not a risk taker, I don't compare my life to others so where does that put me?!",2015-11-29 19:35:57 UTC,,0
9116171,72932c45-1f08-4fde-bd47-baf84d321897,,2.3,2,3,"After watching I really wanted to like the video! I highly enjoyed the reasoning and I found it quite fair. On the whole it's great point that everything what we perceive or see is fairly subjective and we actually have no idea what is it or how measure it. Everything that has been invented just facilitates our life, but it's just measurements which may be invalid for another race. ",2015-11-29 19:38:10 UTC,,0
9116208,4fe0a521-8a33-43c1-8888-ca9a460bef86,,4.2,4,2,"""Telling us something really deep about the way our minds work"" ? So how deeply do our ""flat"" minds have to dig to access this information?
Being given tasks to work out under laboratory conditions would bring my ego into play. 
What is the right answer? How much time have I got to think about this? Who's watching me make a pigs ear of this question? It's not rocket science to see that feeling under pressure makes me give irrational answers.",2015-11-29 19:41:48 UTC,,4
9116216,651a69d7-ce42-4ec6-9391-f61bf19c97a6,,1.14,1,14,"By 'flat' I keep imagining an empty brain, a bit like a deflated football, just empty ?",2015-11-29 19:42:29 UTC,,1
9116315,4fe0a521-8a33-43c1-8888-ca9a460bef86,9087365,4.3,4,3,I can't watch it in Cambridge either.,2015-11-29 19:50:40 UTC,,0
9116348,bbf0fb49-c8bf-44f5-bc88-88a5b796b7f9,,3.11,3,11,"In my view markets probably help in terms of price, and other desirable qualities such as the speed of delivery, the availability and the range.  However, I feel that a large part of the picture is left out because the social value and pleasure individuals and the wider community take from products is not usually taken into account.  I guess that we rely on government but it's pretty ineffective and increasingly ineffective as the market expands.  ",2015-11-29 19:53:40 UTC,,0
9116360,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,,3.7,3,7,"People go on 10 hour coach journeys because they can't afford the train. So first class coach travel makes no sense. If you can afford to pay extra you'll take the train. Oddly, it can sometimes be cheaper to travel by plane than train. Traveling business class on a plane can be worth the extra money if you want to work on the flight. Your time is worth more than the upgrade to business class.",2015-11-29 19:55:03 UTC,,5
9116370,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9112565,3.7,3,7,"Given the size of the US, I can understand the limitations of bus (we say coach) travel, even apart from the issues you mention.",2015-11-29 19:56:30 UTC,,2
9116392,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9110999,3.7,3,7,"Not to mention, a diamond is much more valuable than, say, cubic zirconium, and so is an investment. I suppose it's like the difference between having the real thing and an imitation. Although diamond engagement rings became popular through an advertising campaign - can't remember when. Before that, they weren't that commonly sought after.",2015-11-29 19:58:39 UTC,,0
9116402,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9107653,3.7,3,7,Why are these reasons the wrong ones? Do you mean they don't do what people purchase them for?,2015-11-29 19:59:49 UTC,,0
9116404,6f8c8be1-92e6-4da2-aef0-137e551c84be,9088061,3.2,3,2,"As I cannot view the video and just reading the transcript, I am hoping this is the reason I am finding this a difficult one. 
My logic keeps stepping in as to why you would really want to do this at all, someone somewhere is making money out of me and would think a trick.
Is it all to do with money or might we do this anyway with a different incentive...... ",2015-11-29 20:00:11 UTC,,0
9116422,6f8c8be1-92e6-4da2-aef0-137e551c84be,9073424,3.2,3,2,"Ah, I can now see the money pump theory.  ",2015-11-29 20:01:52 UTC,,0
9116424,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9106715,3.7,3,7,"I like first class, and will pay that if it's not too much more, or if I just want a nice comfortable ride without the riff raff. I don't like diamonds as they don't have any colour - unless they're quite large and can be seen in a certain type of light. However, they may be a good investment.",2015-11-29 20:02:13 UTC,,0
9116454,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9106240,3.7,3,7,"I don't like planes, unless I'm in control, and not too keen on road travel either, so my preference would be for rail - preferably first class, though that would depend on how flush I am and how long the journey. I'd pay a lot more though for a quiet carriage that really was quiet, as I value peace and quiet when traveling very highly.",2015-11-29 20:04:43 UTC,,0
9116479,28562a00-e7c9-410e-93f2-279e0b748a0f,9089223,3.8,3,8,Wonder if there is any connection here with the infuriating practice (to me anyway) of retailers  knocking a penny of the price (any price) thus £9.99 instead of £10 ?,2015-11-29 20:07:03 UTC,,1
9116526,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9075492,3.7,3,7,"If I can afford to travel first class, it is definitely because it's more comfortable - for me that particularly means quieter - not because I am a first class individual.",2015-11-29 20:11:05 UTC,,0
9116534,83fc405a-60ef-4052-bdcf-eb749a187968,,4.3,4,3,"Great interview.  The environment is where natural selection operates and clearly has an important influence on our problem-solving abilities.  For a sideways look at this - see this article (http://www.researchgate.net/publication/280774993_Our_Landscapes_Our_Livestock_Ourselves_Restoring_Broken_Linkages_among_Plants_Herbivores_and_Humans_with_Diets_that_Nourish_and_Satiate) which looks at relationships between diet (human/animal) and experience of place/landscape - and the impact that synthetic/industrial food systems might have on that (including appetite states and food preferences).

Food for thought (in more ways than one)",2015-11-29 20:11:39 UTC,,2
9116558,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9017061,3.7,3,7,"I once read an article about train versus plane travel. It showed the time of travel from London to various destinations. The shorter distance were faster by train than plane, but as distances lengthened eventually the plane became faster. So places like France are quicker by train.",2015-11-29 20:13:25 UTC,,0
9116656,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9064989,3.7,3,7,"No, not really. Different people value different things in different ways, or not at all. I'm not that fussed about jewelry, and so don't value it enough to buy it. But if I need to travel somewhere, then I like to enjoy that time, and sometimes enjoyment of the experience can be increased by traveling first class. That enjoyment may include status, but not necessarily. Some ladies love diamonds. Part of their high valuation of such may be to do with status, but in this case it is because they put value on status. Some people put a high value on status. For others it is less important.",2015-11-29 20:21:37 UTC,,1
9116693,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9064387,3.7,3,7,"I don't think industrial diamonds are anywhere near as expensive as jewelry class diamonds. Steven, for example, dentists' drills. Also diamonds are used for cutting other gems, and things like granite. The vast majority of diamonds are, I think, used for industrial purposes.",2015-11-29 20:24:01 UTC,,0
9116718,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9055592,3.7,3,7,"I've just finished paying for a module of a degree course that I dropped out of after just eight weeks. Then a neighbour told me about Futurelearn, and I'm now hooked! However, these are taster courses, not full degrees. If you want a career in one of the professions, then you would need to pay the time and money for a full degree course.",2015-11-29 20:26:16 UTC,,0
9116892,83fc405a-60ef-4052-bdcf-eb749a187968,9087570,4.5,4,5,"True.  But at some point, dentists etc would have realised that brushing your  teeth is an excellent way to prevent all sorts of the problems that are very costly to fix - so they and perhaps governments (especially if that service is funded by the taxpayer) would have encouraged everyone to brush their teeth...  Hence public information campaigns, check ups in school (I remember those in the 60s and 70s) and all sorts of things to get twice-daily brushing of teeth established as a social norm.  And then we all do.  And think we do it to prevent oral health problems.  But probably we're mostly doing it because it's a social norm...

Can anyone involved in public health comment?

I'm also guessing that the banning of smoking tobacco in public places, wearing seatbelts, zero tolerance on drink-driving etc all share the same root of getting them established as outside of social norms and so dramatically reduce their uptake ",2015-11-29 20:41:35 UTC,,3
9116950,6f11db8a-1c4f-4c45-ba4e-ade5829217bd,,1.10,1,10,This course is basically about marketing...I knew it would be.....that's why I chose it,2015-11-29 20:47:30 UTC,,0
9116957,265be9b2-7e16-46ef-9193-fffc79979865,,3.9,3,9,"Fascinating - especially the work in the Behavioural Lab... 
",2015-11-29 20:48:10 UTC,,2
9116969,83fc405a-60ef-4052-bdcf-eb749a187968,9106174,4.5,4,5,"Hi!  I agree with nearly everything you say - except the implication that it's mainly scientists that ask awkward questions.  Most don't.  Scientists are as diverse as any other bunch of people  - science is a social activity - and scientists are as much buffered by social norms (including social norms within science) as anyone else.  All sorts of other people in walks of life, academic disciplines etc etc ask awkward questions and that's a massively underrated trait that we should nurture and foster and embrace much more than we do (even or especially when those questions challenge our social norms - however defined).

(You might not have meant what I've 'lept' on here!  Could be an artefact of the character limit .  Apologies if that's the case!)",2015-11-29 20:49:12 UTC,,4
9117001,83fc405a-60ef-4052-bdcf-eb749a187968,9106318,4.5,4,5,Susan - thanks for sharing that.  Oliver Sach's explored many of these and other features of how the mind works in his book 'The Man Who Mistook His Wife for a Hat' - full of fascinating insights.,2015-11-29 20:51:50 UTC,,2
9117025,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,,3.8,3,8,Fascinating,2015-11-29 20:54:33 UTC,,0
9117219,83fc405a-60ef-4052-bdcf-eb749a187968,,4.6,4,6,"Very good.  I agree that story telling is incredibly important to us - that's the way we understand the world and our place in it.  We're great at filling in the gaps between the fragments of the story or knowledge that we have.  But of course we also know that we often fill in the blanks in entirely the wrong way - so we have to constantly re-calibrate the story as we find out more, look at it from different angles etc.

This reveals the very complicated relationship between public policy and 'evidence'.  There's a fantasy that we make evidence-based policy - but a quick look reveals that to be a seriously flawed (or at least very complex) notion.  Mostly we're talking about (or rather not talking about) stories and views of the world (it's a dangerous place, everyone is out to get you; it a lovely place, people are so friendly etc).

It's those underlying stories - the narratives - that shape our decisions.  They are justified by the evidence we seek to confirm them (we carefully ignore the rest).  Sometimes we get it right (and will bask in the glory) - and sometimes we get it badly wrong.  But it's always about stories, our understanding of the world and our place in it.",2015-11-29 21:12:39 UTC,,8
9117220,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9042591,3.9,3,9,"I'm like you, Christopher, in not liking exercise for its own sake. So walking somewhere I need to get to, or taking the stairs instead of lifts etc I'm fine with. But repetitive stuff I give up on, as it doesn't have an intrinsic purpose, although I enjoy being active and get fidgety if I'm sitting too long.",2015-11-29 21:12:42 UTC,,0
9117222,d1da4b4c-2037-4aef-a429-9e104d7f4b09,,3.11,3,11,"Individuals concept of value may be made up of, a mark of social status, potential future use, perceived resale value,or real need (as with basic food and drink). If the groups needs are similar the market will come to a real value but if different individuals are using different bases for valuation the market may be wildly distorted ie the value of a cottage where one buyer sees in as a home adjacent to there work  another sees it as a holiday home and yet another as long term investment",2015-11-29 21:12:45 UTC,,1
9117242,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9075436,3.9,3,9,"Phil, that's a really interesting comment. About two years ago I signed up for a course (quite expensive!) and received a big box of manuals and DVDs. My progress has been sporadic to say the least. I'm determined to finish, but I haven't really done anything since May! I much prefer the format of this course - as you say, little bite sized chunks that I can tick off and feel I've achieved something:)",2015-11-29 21:15:06 UTC,,0
9117308,8c42bd3e-89bb-4b93-b6a0-145b5917c9fc,,2.12,2,12,"1.Worries about over supply of oil and slow down in Chinese economic growth data (http://www.telegraph.co.uk/finance/newsbysector/retailandconsumer/12020218/asda-petrol-price-cut-black-friday-sales.html) has led some store in the UK such as Asda to contemplate a £1 per litre of fuel at the pumps. The £1 per litre is an interesting psychological barrier and may affect how people use vehicles – so will a short term reduction in running costs increase overall sense of happiness in the economy longer term? 
2. If I want to buy new car tyres before winter sets in I will research the market, look at reviews on websites and maybe visit a garage to get an ‘experts’ view. I guess in the end I will make a value judgement on my perception of the brand, any guarantees and of course cost. The return is I hope to feeler safer with my new tyres over winter which will outweigh the costs.
3. It feels like this course is suggesting that decisions are very relativistic, impulsive and shallow. This raises big questions about decision making for national or global issues. How are humans to make decisions that last the test of time? Maybe there is no right or wrong only degrees of certainty.

I am at 6/10",2015-11-29 21:21:58 UTC,,1
9117385,8c42bd3e-89bb-4b93-b6a0-145b5917c9fc,,3.1,3,1,I am very curious to find out more about how rationality is our default option; I have usually berated myself quite hard when I have made irrational and inconsistent decisions.,2015-11-29 21:30:11 UTC,,0
9117484,a4edcd40-745a-4db7-8464-18191fc79564,9106174,4.5,4,5,"Clive: The whole story of my career is that while scientists should ask awkward questions - the ones that do can be blocked by scientists who aren't prepared to support  researchers who are questioning ""established science"" ideas. 

You may like http://trapped-by-the-box.blogspot.co.uk/2015/06/article-algorithms-arent-everything.html which describes how the stampede to build bigger and better computers stifled research which questioned whether the ""stored program computer"" approach was the best starting point for designing human friendly information processors.",2015-11-29 21:41:00 UTC,,5
9117550,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9089463,3.12,3,12,"As a child, with my siblings I spent some time in the care of a Filipino babysitter - she taught us mahjong. Another time we had an English friend of my parents come over to babysit - he taught us Pontoon. My dad didn't teach us any gambling game, but he did school me in how to smuggle non-duty free goods through customs!",2015-11-29 21:48:02 UTC,,1
9117624,a4edcd40-745a-4db7-8464-18191fc79564,9094972,4.5,4,5,"I agree - probably the key difference between us and animals is that we have learnt ""Fast copying"" knowledge between generations using language. 

This works very well as long as the knowledge passed is sound - but fast learning involves accepting information on trust - without checking it - which opens the door for charismatic people, such as Hitler, etc., etc, etc., to get large numbers to sheepishly support their ideas.",2015-11-29 21:55:00 UTC,,4
9117633,8040513f-5003-43a6-98ec-234f122015b2,8867057,1.6,1,6,"Lesley, I notice that you have taken the mindfulness course put on by Monash for Future learn.  Do you see parallels with some of the material in this course and the mindfulness course?  ",2015-11-29 21:55:37 UTC,,1
9117654,7f0f1e92-f512-463f-b74f-b4293ba90d25,,1.12,1,12,"Actually for the first two pictures I couldn't understand what to do :( And I just clicked on the picture. So if you want to use the results for making a statistic anywhere for any purpose, you should consider this for these pictures. I might be the only one who made this mistake, not sure. :)",2015-11-29 21:57:25 UTC,,1
9117956,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,,3.14,3,14,"I'm wondering whether an example of a negative money pump would be where someone transfers the debt on their credit card to one which offers zero interest balance transfers, and then transfers it again later to another one, and keeps transferring the debt in such a way that they don't pay any interest.

I think my belief in a flat mind has now gone down to 2! I think I'm getting less sure of what it means each week. Perhaps next week my score will start rising again like in a parabolic curve!",2015-11-29 22:29:42 UTC,,2
9117966,940db112-0549-4df2-a4bd-dd1cf52799cb,,3.14,3,14,"I'm getting to like this course better as it goes on. At first I thought much of it was just common sense but I'm beginning to see that people really do make illogical/nonsensical decisions without realizing it. It's good to get an understanding of the mental processes we use in making decisions.
 Looking forward to week 4.",2015-11-29 22:30:53 UTC,,2
9117986,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9108520,3.14,3,14,Thanks - that's really clear. And I'm with you on your last assertion (well all of them really) that this is more for interest - and it is:),2015-11-29 22:33:38 UTC,,1
9118033,a4edcd40-745a-4db7-8464-18191fc79564,9051448,4.12,4,12,"The course proposes the idea that ""The Mind is Flat"" as a discussion point - and not an irrefutable fact. Different people have different models of the mind - and every model has its strengths and weaknesses. The best way to learn is to look at ideas which differ from your own views - and try and understand the conflicts and similarities between different approaches. Open discussion on a course like this helps everyone - so if you think it is narrow-minded open it up by saying how you think the mind should be modelled.
It is also important to realise that any course will be shaped by the interests of the people running it. I found the 3rd week too strongly oriented to the psychology of selling goods to flat-minded plebs for profit to be ""proper science"" but the course is run by a business school - and I am more motivated by pure research (i.e. research for its own sake and not just to make money).",2015-11-29 22:39:14 UTC,,13
9118056,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9106484,3.14,3,14,How can death be an absolute end when no-one knows anything about it? The only thing absolute about it is that we absolutely don't know what happens next - whatever we believe is a belief based on no hard evidence at all. Have a look at this for a fascinating investigation into the subject: https://www.youtube.com/watch?v=xRka1iml2ko ,2015-11-29 22:42:03 UTC,,0
9118070,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9099577,3.14,3,14,"Even if they do, you'll still have saved a fortune - the amount of insurance you would have paid in all that time would amount to more than the present cost of replacement:)",2015-11-29 22:44:02 UTC,,0
9118108,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9082445,3.14,3,14,"Michael, your original post tells me that your mind has been stretched by this course, unable to get your head completely around all the ideas that have been stated. This means that your brain has been growing new pathways as you find yourself at the limits of what you previously knew or understood. This leads to you being able to function, mentally, beyond what you could before - not only with the subjects under discussion here, but also with other things as well. That sounds good to me:)",2015-11-29 22:49:07 UTC,,2
9118135,6fa17b3d-91d5-4b61-a573-b285b8ba1a07,9081547,3.14,3,14,"I don't see how creativity and a flat mind contradict each other. A lot of people have a problem with the idea of a flat mind - not whether it is flat or not, but whether a flat mind is a bad thing. I don't see how it can be. Our minds are what they are; all we are discussing is how best to describe them. In any case, flatness here can't be a physical attribute as the mind isn't physical. Clearly minds are creative, problem solving, innovative, etc, regardless of whether they are flat or have depth.",2015-11-29 22:53:52 UTC,,1
9118337,a4edcd40-745a-4db7-8464-18191fc79564,9042567,5.2,5,2,"It is not the first time where Nick as used words which suggest that humans are ever so clever and animals are just plain stupid. 
All higher animals have to be able to anticipate what other animals are likely to do. Life is all about eat or be eaten and there is a battle between predator and prey - with each trying to anticipate what the other is about to do.
Once animals start working together in social groups it is far more important because group cohession depends on it. Where there is communal hunting the animal brain may need to be better at anticipating another animal's actions than a human - because the animals cannot compare notes and plan strategies using a sophisticated language.
Of course in the lower animals this may be due to inherited instinct - but the ability to anticipate is a basic animal function.",2015-11-29 23:20:26 UTC,,7
9118354,54d45a9a-60a1-4a59-899f-4e455f90f696,,3.11,3,11,"I believe that when people have basic needs met, the next step is searchig for comfort. ",2015-11-29 23:22:37 UTC,,0
